snapped_at,price,market_cap,total_volume
2023-09-02 00:00:00 UTC,3.4757858138482476,73086348.26739809,20182196.36019668
2023-09-03 00:00:00 UTC,3.410098535190944,71678580.07685542,17421119.252062634
2023-09-04 00:00:00 UTC,3.4318573679687665,72240550.13779187,15804854.275214374
2023-09-05 00:00:00 UTC,3.230147002045312,67751819.5653451,13191297.75281027
2023-09-06 00:00:00 UTC,3.3765047667903696,70804955.57358575,13447007.826868514
2023-09-07 00:00:00 UTC,3.308982210493147,69487714.17146902,10682433.905630551
2023-09-08 00:00:00 UTC,3.5089552650369273,73703800.57994439,14905949.670543222
2023-09-09 00:00:00 UTC,3.366788571691172,70670433.26768759,13103338.741936674
2023-09-10 00:00:00 UTC,3.363222452629751,70659391.05963133,6552835.505391284
2023-09-11 00:00:00 UTC,3.0876792610361794,64973416.00443162,10838008.007866802
2023-09-12 00:00:00 UTC,2.954549942618417,62035591.09009641,13400151.04014921
2023-09-13 00:00:00 UTC,3.099449270195194,65086883.171116084,17505566.218872044
2023-09-14 00:00:00 UTC,3.1165412202065927,65363204.186339766,13454829.085538806
2023-09-15 00:00:00 UTC,3.172539074787924,66884375.12248657,12154103.736917488
2023-09-16 00:00:00 UTC,3.259765825950609,68570658.74106611,11837246.128828494
2023-09-17 00:00:00 UTC,3.4237743695206873,72003131.7217648,11898022.958894785
2023-09-18 00:00:00 UTC,3.675995807633179,77057305.83062072,9357261.704842312
2023-09-19 00:00:00 UTC,3.9975619789071106,83874469.10129681,30255305.69752396
2023-09-20 00:00:00 UTC,3.832133632873431,80422132.88554484,23877043.488052767
2023-09-21 00:00:00 UTC,3.847173226259815,81060516.82357182,20974899.71707442
2023-09-22 00:00:00 UTC,3.606333501423687,75866109.95933521,21200700.972039707
2023-09-23 00:00:00 UTC,3.7394830927525073,78587849.70899321,5145501.926553236
2023-09-24 00:00:00 UTC,3.532836779981504,74183696.4595767,3499580.0078666243
2023-09-25 00:00:00 UTC,3.5622152590096055,74792681.56086202,4594908.2846152
2023-09-26 00:00:00 UTC,3.659782374438918,76682158.47771083,16295168.698957447
2023-09-27 00:00:00 UTC,3.3677868872124237,70766185.05538628,16079001.844058437
2023-09-28 00:00:00 UTC,3.3533449345195088,70242850.16857444,18501986.931420255
2023-09-29 00:00:00 UTC,3.619733192461908,76003531.31025654,24516666.9399327
2023-09-30 00:00:00 UTC,3.6034504554885376,75863229.13988067,23136204.745805018
2023-10-01 00:00:00 UTC,3.6440795698663977,76504192.44754604,17648019.501362767
2023-10-02 00:00:00 UTC,3.735587303458158,78849490.47291927,16382410.481311876
2023-10-03 00:00:00 UTC,3.613145084060017,76076293.83002742,12533371.338584857
2023-10-04 00:00:00 UTC,3.4437199190790624,72232579.68392445,4634173.1728997
2023-10-05 00:00:00 UTC,3.412864198621139,71811493.63597113,3876118.7901812317
2023-10-06 00:00:00 UTC,3.3455148548357125,70356470.4037574,3621905.015795786
2023-10-07 00:00:00 UTC,3.4508623053025773,72458718.10773154,3435862.512646138
2023-10-08 00:00:00 UTC,3.470460621378684,72874811.41538787,7601051.306736432
2023-10-09 00:00:00 UTC,3.435039179745622,72117582.92380837,6372959.298714199
2023-10-10 00:00:00 UTC,3.4292849260338243,72007534.63998125,9934633.85486599
2023-10-11 00:00:00 UTC,3.3308019493396896,69940771.5392771,10598524.674242822
2023-10-12 00:00:00 UTC,3.321027631556748,69901138.92585675,11776925.5215167
2023-10-13 00:00:00 UTC,3.187955552137279,66924231.82502358,13017117.976172693
2023-10-14 00:00:00 UTC,3.211460282320687,67481513.47920954,10611396.762633698
2023-10-15 00:00:00 UTC,3.1911902044754292,66864348.794547506,8927768.54058737
2023-10-16 00:00:00 UTC,3.1422570466036173,65989215.04260851,8372458.946328431
2023-10-17 00:00:00 UTC,3.2389520743928166,68317246.68119289,11371934.778001511
2023-10-18 00:00:00 UTC,3.1584203357414014,66457060.928628765,17056981.330439154
2023-10-19 00:00:00 UTC,3.4946331185791477,73484716.64380711,8780933.327502852
2023-10-20 00:00:00 UTC,3.3971684559897217,71740188.89902876,5816484.117909305
2023-10-21 00:00:00 UTC,3.8767047377266772,81495957.66415112,18735712.613459505
2023-10-22 00:00:00 UTC,4.317624001945955,90612200.04550405,16335991.829977911
2023-10-23 00:00:00 UTC,4.162162809258952,86229372.63893683,13662533.279449712
2023-10-24 00:00:00 UTC,4.8166885815625315,94786136.76019698,31598562.23472297
2023-10-25 00:00:00 UTC,4.986847803244199,104666608.1247762,54848158.77607736
2023-10-26 00:00:00 UTC,5.654805730775773,118777290.34501548,41426264.64101902
2023-10-27 00:00:00 UTC,5.274923791806513,109849806.93308717,32477675.214596152
2023-10-28 00:00:00 UTC,5.290278242015152,111192037.5841174,16261146.25675317
2023-10-29 00:00:00 UTC,5.206423520643483,109365075.3731578,9136069.325138351
2023-10-30 00:00:00 UTC,5.252269546977018,110214810.27801523,7626110.3675178895
2023-10-31 00:00:00 UTC,5.154468909710675,108119488.6488773,15839790.023765134
2023-11-01 00:00:00 UTC,5.003238610075219,104996711.57492156,9444669.020361772
2023-11-02 00:00:00 UTC,5.530973670437439,115801114.5524518,28541773.680623803
2023-11-03 00:00:00 UTC,5.230526921499798,110120126.69530895,12663587.191009888
2023-11-04 00:00:00 UTC,6.279951183510347,132154023.4086775,24783663.219442647
2023-11-05 00:00:00 UTC,6.835706247511217,143976819.5911777,28617637.10574981
2023-11-06 00:00:00 UTC,7.311833693727228,153588314.0759949,38095090.85042876
2023-11-07 00:00:00 UTC,7.369706503306403,154475156.0464022,22767307.660846636
2023-11-08 00:00:00 UTC,13.656179792824314,285031578.5151406,500364506.8290811
2023-11-09 00:00:00 UTC,12.59764877595325,264569619.06493735,266200041.97987947
2023-11-10 00:00:00 UTC,19.386830193387176,407647385.273374,595330375.3799751
2023-11-11 00:00:00 UTC,19.85745630922028,419008190.86103314,538481114.5122294
2023-11-12 00:00:00 UTC,18.661903793450165,389665467.7006818,288794702.742162
2023-11-13 00:00:00 UTC,21.8075800904048,458224980.0518611,532615654.24816597
2023-11-14 00:00:00 UTC,20.000286753711336,421743307.40299296,329067633.35623765
2023-11-15 00:00:00 UTC,22.121655491859137,464212867.72999674,333230821.42529655
2023-11-16 00:00:00 UTC,24.748364908435896,520400927.78650135,266501059.36496902
2023-11-17 00:00:00 UTC,24.10757431566949,506244842.76546246,362091978.5669016
2023-11-18 00:00:00 UTC,25.362313715582115,532522179.5091089,265919611.0009018
2023-11-19 00:00:00 UTC,23.977309733509816,503422585.954138,209926976.5678768
2023-11-20 00:00:00 UTC,23.187896308147227,487472315.71368164,174264808.97606662
2023-11-21 00:00:00 UTC,21.555766418161888,452537962.9590813,153330728.1790313
2023-11-22 00:00:00 UTC,19.157082676165533,402601180.97111243,251199536.95352826
2023-11-23 00:00:00 UTC,22.2993990777878,469225624.80203843,164095596.10135022
2023-11-24 00:00:00 UTC,21.990393470844257,462485909.9239951,139552732.5176118
2023-11-25 00:00:00 UTC,20.945409828365193,440463077.3121556,129352172.74157323
2023-11-26 00:00:00 UTC,22.12483324397992,464105494.934294,40379070.51143583
2023-11-27 00:00:00 UTC,20.205924905541025,424042383.7610134,55171517.78677152
2023-11-28 00:00:00 UTC,19.5940360980807,410907116.97520214,152528611.4654
2023-11-29 00:00:00 UTC,20.22871376443684,424779626.8725467,112527067.97925402
2023-11-30 00:00:00 UTC,19.520180581398638,410013135.7573543,129655053.4943785
2023-12-01 00:00:00 UTC,20.63085964941966,434647632.5959255,74040542.9781713
2023-12-02 00:00:00 UTC,21.781783447671543,457649323.6596313,129564661.69129807
2023-12-03 00:00:00 UTC,32.42353854357001,681051502.5588361,487459608.42486197
2023-12-04 00:00:00 UTC,37.78325999100302,799447634.4180936,514603730.1143583
2023-12-05 00:00:00 UTC,51.65765939575151,1083712010.3951018,1132776813.1201482
2023-12-06 00:00:00 UTC,61.003926303298336,1280924769.1798055,996741699.4117773
2023-12-07 00:00:00 UTC,55.63476974462373,1197585160.0049703,2166096213.67451
2023-12-08 00:00:00 UTC,50.68769408947653,1067648084.8229604,1328574175.7874877
2023-12-09 00:00:00 UTC,51.01570735382614,1069890989.9223391,663709385.1401517
2023-12-10 00:00:00 UTC,51.03670446801537,1072210574.958848,528096392.2396643
2023-12-11 00:00:00 UTC,51.647244558461594,1084358386.3204284,299900002.94263005
2023-12-12 00:00:00 UTC,46.60034050067176,976252196.8760129,422847625.29420924
2023-12-13 00:00:00 UTC,51.692608543653094,1087119399.0260708,777807618.1838511
2023-12-14 00:00:00 UTC,50.77486461949391,1066285664.4858894,461564989.3355453
2023-12-15 00:00:00 UTC,64.75127904826896,1351508324.1680124,1153078729.272111
2023-12-16 00:00:00 UTC,51.15545010814934,1081852727.6049254,873985938.7180443
2023-12-17 00:00:00 UTC,52.05673737738303,1092467150.2720437,434520086.15169317
2023-12-18 00:00:00 UTC,48.96164954836112,1029041430.2145611,308184467.55950606
2023-12-19 00:00:00 UTC,50.73422963614284,1060490310.0342041,391258559.89887196
2023-12-20 00:00:00 UTC,49.31912953508973,1034799470.2571032,409739338.80790037
2023-12-21 00:00:00 UTC,53.57793911590139,1128280942.3817332,194186105.927019
2023-12-22 00:00:00 UTC,52.801860837041765,1105953886.2510605,456937786.7329408
2023-12-23 00:00:00 UTC,52.22602641445652,1098689540.5703642,231539936.00972608
2023-12-24 00:00:00 UTC,51.35080554190744,1078673844.231618,195508267.26491123
2023-12-25 00:00:00 UTC,52.45487202263034,1102089120.6795328,351025113.1651581
2023-12-26 00:00:00 UTC,75.1499559062894,1579203421.377463,1071861659.2569193
2023-12-27 00:00:00 UTC,68.08849023594858,1431177196.1080832,1041493965.5952922
2023-12-28 00:00:00 UTC,71.24540499258953,1499862602.1207206,586218675.7270873
2023-12-29 00:00:00 UTC,71.10758785981604,1496928001.985472,503753348.8920779
2023-12-30 00:00:00 UTC,76.01457090136223,1593065136.832866,812322316.7342575
2023-12-31 00:00:00 UTC,79.12822459263023,1659349933.0825016,619633483.4479159
2024-01-01 00:00:00 UTC,78.73639320480646,1657407399.1592495,478902870.1680888
2024-01-02 00:00:00 UTC,78.14234105099345,1637737047.5363271,361586666.43388796
2024-01-03 00:00:00 UTC,83.3126625321121,1743828596.7710717,828091317.2078499
2024-01-04 00:00:00 UTC,75.57223529925793,1587182163.349477,1029950491.1113259
2024-01-05 00:00:00 UTC,75.45518688482173,1584170322.7433248,481794805.22465926
2024-01-06 00:00:00 UTC,72.04934745298766,1510622920.9217331,443392913.9469039
2024-01-07 00:00:00 UTC,67.27836496966502,1413674978.6503325,333178554.4851864
2024-01-08 00:00:00 UTC,66.55251317967483,1393247348.6573215,304887990.5326879
2024-01-09 00:00:00 UTC,74.23138474992466,1556717963.4183714,725709874.2801592
2024-01-10 00:00:00 UTC,69.2835553434913,1451678981.4855087,459945928.7285293
2024-01-11 00:00:00 UTC,73.26130117631303,1548954667.4610014,525387256.6998656
2024-01-12 00:00:00 UTC,72.80146642662206,1526385662.652865,518586933.10959655
2024-01-13 00:00:00 UTC,68.45731526393318,1435728085.1091764,376212820.2799967
2024-01-14 00:00:00 UTC,76.14368225440383,1593665954.0333412,371407638.11868733
2024-01-15 00:00:00 UTC,70.78220386323771,1497244497.354573,279149455.6123338
2024-01-16 00:00:00 UTC,74.4642376942942,1564936438.6957016,271081504.5794386
2024-01-17 00:00:00 UTC,74.31813644713043,1560828402.2492743,254409378.9758633
2024-01-18 00:00:00 UTC,72.18741606300557,1516613372.2151213,169634316.77386028
2024-01-19 00:00:00 UTC,69.79648659373149,1466960394.7648044,230060113.686718
2024-01-20 00:00:00 UTC,67.84838525882694,1424804757.5624876,269264610.264487
2024-01-21 00:00:00 UTC,66.78139356938432,1403463113.4793813,116364745.19107938
2024-01-22 00:00:00 UTC,66.47424252282323,1397013600.6776733,88293589.12620221
2024-01-23 00:00:00 UTC,62.40401060763536,1310202894.1909516,257901829.37525254
2024-01-24 00:00:00 UTC,54.89451514246719,1147133568.5790298,435417705.96544796
2024-01-25 00:00:00 UTC,55.09045043385127,1158061951.6246738,232101295.15668592
2024-01-26 00:00:00 UTC,51.171011064345144,1074207787.6179512,237272500.57363716
2024-01-27 00:00:00 UTC,57.37366341373581,1205751190.53996,305488481.9584613
2024-01-28 00:00:00 UTC,56.81382317444575,1193197668.319735,192533007.1335981
2024-01-29 00:00:00 UTC,54.02904793371349,1134385141.2140796,193058019.79597348
2024-01-30 00:00:00 UTC,60.77596649143402,1278746026.5688505,242496675.98030415
2024-01-31 00:00:00 UTC,61.398772412352024,1288158133.1351469,249552472.56525305
2024-02-01 00:00:00 UTC,59.76256494817751,1256314378.0845325,238684038.31801674
2024-02-02 00:00:00 UTC,57.89670667181012,1215615017.6277394,340270830.0535247
2024-02-03 00:00:00 UTC,57.21033148597043,1201063335.9094825,148284650.87525302
2024-02-04 00:00:00 UTC,55.01236455165033,1154495490.1084304,100785719.09084608
2024-02-05 00:00:00 UTC,52.5624913313091,1101983179.3944426,137494779.43565407
2024-02-06 00:00:00 UTC,54.32998991848035,1142746897.840011,120919468.33181061
2024-02-07 00:00:00 UTC,54.25760246624683,1139884386.8890698,91434624.4777486
2024-02-08 00:00:00 UTC,58.229363405405216,1221730628.259669,126535499.51539919
2024-02-09 00:00:00 UTC,59.120227411298735,1242912576.697142,252422242.45070365
2024-02-10 00:00:00 UTC,62.12267298166742,1305529496.0361311,257716745.28734156
2024-02-11 00:00:00 UTC,61.61034299462857,1294191574.834343,127723854.66267332
2024-02-12 00:00:00 UTC,61.58729208789536,1292333094.5695922,113479897.04057682
2024-02-13 00:00:00 UTC,71.03052431663704,1491547906.0497327,353601213.5031071
2024-02-14 00:00:00 UTC,68.44143765083882,1436513487.0380363,262867068.00612357
2024-02-15 00:00:00 UTC,70.78577005326515,1487888773.3107102,198115448.24970448
2024-02-16 00:00:00 UTC,68.94546568753658,1448065145.3728676,194850512.17983574
2024-02-17 00:00:00 UTC,70.38658515423381,1479764472.6415627,120124752.41317596
2024-02-18 00:00:00 UTC,68.1764130034635,1433841723.198474,147939058.075795
2024-02-19 00:00:00 UTC,69.33430202284232,1456155211.8544073,104858389.67607422
2024-02-20 00:00:00 UTC,69.47885035025568,1458256206.6928077,199124650.9193011
2024-02-21 00:00:00 UTC,67.65344057173411,1422552963.0893762,205633261.9465813
2024-02-22 00:00:00 UTC,65.95418793926572,1385293619.6679711,152292847.30742133
2024-02-23 00:00:00 UTC,64.57157216884279,1356059075.6900496,132433967.94847523
2024-02-24 00:00:00 UTC,59.47158009005996,1249985361.3531497,197505463.59332836
2024-02-25 00:00:00 UTC,63.97956774556122,1343987407.8078182,219858035.95663354
2024-02-26 00:00:00 UTC,66.08443766636184,1387190813.2893329,178848748.43457425
2024-02-27 00:00:00 UTC,67.54528605020627,1418995145.5916452,187982225.50129715
2024-02-28 00:00:00 UTC,67.61930934438709,1419808693.8231928,256318956.88157135
2024-02-29 00:00:00 UTC,75.48482428175929,1583687374.103206,950849176.402484
2024-03-01 00:00:00 UTC,70.87205450873346,1490810501.1023614,463874471.8476298
2024-03-02 00:00:00 UTC,74.10225251613059,1555348351.9778898,229798681.77213845
2024-03-03 00:00:00 UTC,80.51061641590498,1690689356.4668152,599910355.9457446
2024-03-04 00:00:00 UTC,81.3549120510488,1693352235.4284675,450065973.041408
2024-03-05 00:00:00 UTC,87.12379622638913,1851751114.4230282,776433201.9373709
2024-03-06 00:00:00 UTC,76.16822507005567,1600877845.8061426,935592919.0247015
2024-03-07 00:00:00 UTC,75.51021038762974,1583282345.6269548,392522270.2449276
2024-03-08 00:00:00 UTC,77.28376769021938,1624959802.6391828,289692189.61635745
2024-03-09 00:00:00 UTC,77.01972500371286,1616950602.2805405,351034042.1557918
2024-03-10 00:00:00 UTC,76.4871748919031,1605183973.3925612,222811452.11698136
2024-03-11 00:00:00 UTC,75.33613776100987,1580941375.3700752,236580763.1194299
2024-03-12 00:00:00 UTC,76.39590499966104,1604782371.3481257,319005677.1469726
2024-03-13 00:00:00 UTC,82.7676303141831,1737537657.0980144,806192249.7456675
2024-03-14 00:00:00 UTC,80.55089165310461,1691083638.62188,388467058.3742468
2024-03-15 00:00:00 UTC,77.64151045459687,1630991474.3767395,364735138.4873284
2024-03-16 00:00:00 UTC,70.91524582777002,1492136362.916418,382467942.9444826
2024-03-17 00:00:00 UTC,64.05287726023505,1343966515.0914702,312374122.21398854
2024-03-18 00:00:00 UTC,66.04760832604023,1382300676.917606,244764132.10425714
