snapped_at,price,market_cap,total_volume
2023-05-03 00:00:00 UTC,1.4005671793178134,739983994.6203644,1203334906.8525975
2023-05-04 00:00:00 UTC,1.4005671793178134,739983994.6203644,1203334906.8525975
2023-05-05 00:00:00 UTC,1.3269125259082506,702556460.8025225,468888030.8799152
2023-05-06 00:00:00 UTC,1.3090165398164966,691632510.0649327,538600405.4654943
2023-05-07 00:00:00 UTC,1.335342073476207,705681473.6859394,314740496.38104
2023-05-08 00:00:00 UTC,1.2808450705096321,678445018.1349874,213613958.5905251
2023-05-09 00:00:00 UTC,1.1456395054118766,599711576.8404514,419512568.2440893
2023-05-10 00:00:00 UTC,1.1819789122528859,624083328.3731753,237912834.18750206
2023-05-11 00:00:00 UTC,1.181598604138486,624301915.0826889,449633752.82847315
2023-05-12 00:00:00 UTC,1.079040552747943,572336615.2329079,207659511.37651753
2023-05-13 00:00:00 UTC,1.1179222265978297,591489222.2425399,266987063.36511046
2023-05-14 00:00:00 UTC,1.0989088879653925,581908259.8392556,94038649.88875328
2023-05-15 00:00:00 UTC,1.1607268926318264,613922798.1246532,215749196.17063695
2023-05-16 00:00:00 UTC,1.2148245699756746,642057577.7481537,330968347.82282114
2023-05-17 00:00:00 UTC,1.1654712570041563,615627648.6858141,205023386.00742084
2023-05-18 00:00:00 UTC,1.2137379181339818,638355492.8665025,257130613.89465958
2023-05-19 00:00:00 UTC,1.1437684965614368,608424932.429319,114791181.66085409
2023-05-20 00:00:00 UTC,1.132540771643802,602342135.3570111,67041016.472955614
2023-05-21 00:00:00 UTC,1.1287924395583941,596271422.1070783,65169899.474980704
2023-05-22 00:00:00 UTC,1.0731953393699492,571102577.3127801,92323368.65177117
2023-05-23 00:00:00 UTC,1.0589647989622972,559481050.3989662,108892319.73151384
2023-05-24 00:00:00 UTC,1.057345369919909,558419791.5427227,123214315.72577675
2023-05-25 00:00:00 UTC,0.9859535265581614,520524718.1781283,228023011.6681132
2023-05-26 00:00:00 UTC,0.9864726642611362,521761830.1357402,131688903.53783162
2023-05-27 00:00:00 UTC,0.9945585216130004,525355230.8977198,97780762.12037791
2023-05-28 00:00:00 UTC,1.0026053211586405,529619890.73234135,70058258.50082897
2023-05-29 00:00:00 UTC,1.0639919210290905,562774155.1102034,129158742.77271083
2023-05-30 00:00:00 UTC,1.0430039573926395,552015905.6495198,233025095.88708717
2023-05-31 00:00:00 UTC,1.004961600586773,531980984.24736047,153348696.68822634
2023-06-01 00:00:00 UTC,0.9782248126191638,518537296.58556825,76930674.35340461
2023-06-02 00:00:00 UTC,0.9460909620025356,500389366.76860005,64604991.81030515
2023-06-03 00:00:00 UTC,0.9490422096106057,500871012.3592667,150726694.0156586
2023-06-04 00:00:00 UTC,0.9349483311341398,494510048.47329545,106904005.85095343
2023-06-05 00:00:00 UTC,0.9632332280375019,510702163.1825978,82209934.33655794
2023-06-06 00:00:00 UTC,0.8187850614245712,437261118.380187,197052033.42101687
